Id_Rssd,Region,N,asOfDate
1951350,Africa,24,2018-06-30
1951350,Caribbean,32,2018-06-30
1951350,Europe,106,2018-06-30
1951350,Central and South America,133,2018-06-30
1951350,East Asia,36,2018-06-30
1951350,Middle East,6,2018-06-30
1951350,Southeast Asia and Oceania,49,2018-06-30
1951350,Central Asia,1,2018-06-30
1951350,Northern America,590,2018-09-30
1951350,South Asia,4,2018-09-30
1951350,Africa,24,2018-09-30
1951350,Caribbean,32,2018-09-30
1951350,Europe,103,2018-09-30
1951350,Central and South America,131,2018-09-30
1951350,East Asia,36,2018-09-30
1951350,Middle East,6,2018-09-30
1951350,Southeast Asia and Oceania,49,2018-09-30
1951350,Central Asia,1,2018-09-30
2162966,Northern America,6,1999-12-31
2162966,Northern America,6,2000-03-31
2162966,Northern America,6,2000-06-30
2162966,Northern America,6,2000-09-30
2162966,Northern America,6,2000-12-31
2162966,Northern America,6,2001-03-31
2162966,Northern America,6,2001-06-30
2162966,Northern America,6,2001-09-30
2162966,Northern America,6,2001-12-31
2162966,Northern America,6,2002-03-31
2162966,Northern America,6,2002-06-30
2162966,Northern America,6,2002-09-30
2162966,Northern America,6,2002-12-31
2162966,Northern America,6,2003-03-31
2162966,Northern America,6,2003-06-30
2162966,Northern America,6,2003-09-30
2162966,Northern America,6,2003-12-31
2162966,Northern America,6,2004-03-31
2162966,Northern America,6,2004-06-30
2162966,Northern America,6,2004-09-30
2162966,Northern America,6,2004-12-31
2162966,Northern America,6,2005-03-31
2162966,Northern America,6,2005-06-30
2162966,Northern America,6,2005-09-30
2162966,Northern America,6,2005-12-31
2162966,Northern America,6,2006-03-31
2162966,Northern America,6,2006-06-30
2162966,Northern America,6,2006-09-30
2162966,Northern America,6,2006-12-31
2162966,Northern America,6,2007-03-31
2162966,Northern America,5,2007-06-30
2162966,Northern America,5,2007-09-30
2162966,Northern America,5,2007-12-31
2162966,Northern America,5,2008-03-31
2162966,Northern America,5,2008-06-30
2162966,Northern America,2220,2008-09-30
2162966,Caribbean,441,2008-09-30
2162966,Europe,576,2008-09-30
2162966,East Asia,127,2008-09-30
2162966,Southeast Asia and Oceania,65,2008-09-30
2162966,Middle East,7,2008-09-30
2162966,Africa,24,2008-09-30
2162966,South Asia,11,2008-09-30
2162966,Central and South America,13,2008-09-30
2162966,Northern America,2227,2008-12-31
2162966,Caribbean,446,2008-12-31
2162966,Europe,580,2008-12-31
2162966,East Asia,127,2008-12-31
2162966,Southeast Asia and Oceania,65,2008-12-31
2162966,Middle East,7,2008-12-31
2162966,Africa,25,2008-12-31
2162966,South Asia,11,2008-12-31
2162966,Central and South America,13,2008-12-31
2162966,Northern America,2249,2009-03-31
2162966,Caribbean,447,2009-03-31
2162966,Europe,582,2009-03-31
2162966,East Asia,127,2009-03-31
2162966,Southeast Asia and Oceania,68,2009-03-31
2162966,Middle East,8,2009-03-31
2162966,Africa,30,2009-03-31
2162966,South Asia,11,2009-03-31
2162966,Central and South America,13,2009-03-31
2162966,Northern America,2333,2009-06-30
2162966,Caribbean,458,2009-06-30
2162966,Southeast Asia and Oceania,75,2009-06-30
2162966,Europe,597,2009-06-30
2162966,East Asia,128,2009-06-30
2162966,Middle East,8,2009-06-30
2162966,Africa,30,2009-06-30
2162966,South Asia,11,2009-06-30
2162966,Central and South America,13,2009-06-30
2162966,Northern America,2407,2009-09-30
2162966,Caribbean,476,2009-09-30
2162966,Southeast Asia and Oceania,75,2009-09-30
2162966,Europe,600,2009-09-30
2162966,East Asia,128,2009-09-30
2162966,Middle East,8,2009-09-30
2162966,Africa,30,2009-09-30
2162966,South Asia,11,2009-09-30
2162966,Central and South America,13,2009-09-30
2162966,Northern America,2431,2009-12-31
2162966,Caribbean,481,2009-12-31
2162966,Southeast Asia and Oceania,78,2009-12-31
2162966,Europe,597,2009-12-31
2162966,East Asia,128,2009-12-31
2162966,Middle East,8,2009-12-31
2162966,Africa,31,2009-12-31
2162966,South Asia,11,2009-12-31
2162966,Central and South America,13,2009-12-31
2162966,Northern America,2464,2010-03-31
2162966,Caribbean,478,2010-03-31
2162966,Southeast Asia and Oceania,80,2010-03-31
2162966,Europe,572,2010-03-31
2162966,East Asia,129,2010-03-31
2162966,Africa,31,2010-03-31
2162966,Middle East,9,2010-03-31
2162966,South Asia,11,2010-03-31
2162966,Central and South America,13,2010-03-31
2162966,Northern America,2351,2010-06-30
2162966,Caribbean,483,2010-06-30
2162966,Southeast Asia and Oceania,81,2010-06-30
2162966,Europe,567,2010-06-30
2162966,East Asia,133,2010-06-30
2162966,Africa,31,2010-06-30
2162966,Middle East,10,2010-06-30
2162966,South Asia,12,2010-06-30
2162966,Central and South America,17,2010-06-30
2162966,Northern America,2374,2010-09-30
2162966,Caribbean,488,2010-09-30
2162966,Southeast Asia and Oceania,83,2010-09-30
2162966,Europe,572,2010-09-30
2162966,East Asia,123,2010-09-30
2162966,Africa,32,2010-09-30
2162966,Middle East,10,2010-09-30
2162966,South Asia,12,2010-09-30
2162966,Central and South America,17,2010-09-30
2162966,Northern America,2359,2010-12-31
2162966,Caribbean,490,2010-12-31
2162966,Southeast Asia and Oceania,83,2010-12-31
2162966,Europe,583,2010-12-31
2162966,East Asia,120,2010-12-31
2162966,Africa,32,2010-12-31
2162966,Middle East,8,2010-12-31
2162966,South Asia,11,2010-12-31
2162966,Central and South America,12,2010-12-31
2162966,Northern America,2272,2011-03-31
2162966,Caribbean,475,2011-03-31
2162966,Southeast Asia and Oceania,81,2011-03-31
2162966,Europe,581,2011-03-31
2162966,East Asia,119,2011-03-31
2162966,Africa,32,2011-03-31
2162966,Middle East,8,2011-03-31
2162966,South Asia,11,2011-03-31
2162966,Central and South America,12,2011-03-31
2162966,Northern America,2263,2011-06-30
2162966,Caribbean,472,2011-06-30
2162966,Europe,579,2011-06-30
2162966,East Asia,123,2011-06-30
2162966,Africa,32,2011-06-30
2162966,Southeast Asia and Oceania,81,2011-06-30
2162966,Middle East,8,2011-06-30
2162966,South Asia,11,2011-06-30
2162966,Central and South America,12,2011-06-30
2162966,Northern America,2206,2011-09-30
2162966,Caribbean,455,2011-09-30
2162966,Southeast Asia and Oceania,80,2011-09-30
2162966,Europe,561,2011-09-30
2162966,East Asia,126,2011-09-30
2162966,Middle East,8,2011-09-30
2162966,Africa,32,2011-09-30
2162966,South Asia,11,2011-09-30
2162966,Central and South America,12,2011-09-30
2162966,Northern America,2197,2011-12-31
2162966,Central and South America,11,2011-12-31
2162966,Southeast Asia and Oceania,80,2011-12-31
2162966,Caribbean,445,2011-12-31
2162966,Europe,541,2011-12-31
2162966,East Asia,119,2011-12-31
2162966,Africa,32,2011-12-31
2162966,Middle East,8,2011-12-31
2162966,South Asia,11,2011-12-31
2162966,Northern America,2187,2012-03-31
2162966,Central and South America,11,2012-03-31
2162966,Southeast Asia and Oceania,81,2012-03-31
2162966,Caribbean,437,2012-03-31
2162966,Europe,543,2012-03-31
2162966,East Asia,112,2012-03-31
2162966,Africa,28,2012-03-31
2162966,Middle East,9,2012-03-31
2162966,South Asia,11,2012-03-31
2162966,Northern America,2203,2012-06-30
2162966,Central and South America,11,2012-06-30
2162966,Southeast Asia and Oceania,85,2012-06-30
2162966,Caribbean,427,2012-06-30
2162966,Europe,533,2012-06-30
2162966,East Asia,109,2012-06-30
2162966,Africa,28,2012-06-30
2162966,Middle East,9,2012-06-30
2162966,South Asia,10,2012-06-30
2162966,Northern America,2205,2012-09-30
2162966,Central and South America,11,2012-09-30
2162966,Southeast Asia and Oceania,84,2012-09-30
2162966,Caribbean,403,2012-09-30
2162966,Europe,514,2012-09-30
2162966,East Asia,108,2012-09-30
2162966,Africa,28,2012-09-30
2162966,Middle East,9,2012-09-30
2162966,South Asia,10,2012-09-30
2162966,Northern America,2178,2012-12-31
2162966,Central and South America,11,2012-12-31
2162966,Southeast Asia and Oceania,86,2012-12-31
2162966,Caribbean,390,2012-12-31
2162966,Europe,506,2012-12-31
2162966,East Asia,108,2012-12-31
2162966,Africa,27,2012-12-31
2162966,Middle East,9,2012-12-31
2162966,South Asia,10,2012-12-31
2162966,Northern America,2166,2013-03-31
2162966,Central and South America,11,2013-03-31
2162966,Southeast Asia and Oceania,86,2013-03-31
2162966,Caribbean,370,2013-03-31
2162966,Europe,504,2013-03-31
2162966,East Asia,103,2013-03-31
2162966,Africa,25,2013-03-31
2162966,Middle East,10,2013-03-31
2162966,South Asia,10,2013-03-31
2162966,Northern America,2121,2013-06-30
2162966,Central and South America,11,2013-06-30
2162966,Southeast Asia and Oceania,84,2013-06-30
2162966,Caribbean,367,2013-06-30
2162966,Europe,505,2013-06-30
2162966,East Asia,92,2013-06-30
2162966,Africa,25,2013-06-30
2162966,Middle East,10,2013-06-30
2162966,South Asia,10,2013-06-30
2162966,Northern America,2097,2013-09-30
2162966,Central and South America,11,2013-09-30
2162966,Southeast Asia and Oceania,85,2013-09-30
2162966,Caribbean,369,2013-09-30
2162966,Europe,512,2013-09-30
2162966,East Asia,91,2013-09-30
2162966,Africa,26,2013-09-30
2162966,Middle East,10,2013-09-30
2162966,South Asia,10,2013-09-30
2162966,Northern America,2082,2013-12-31
2162966,Central and South America,11,2013-12-31
2162966,Southeast Asia and Oceania,85,2013-12-31
2162966,Caribbean,333,2013-12-31
2162966,Europe,499,2013-12-31
2162966,East Asia,94,2013-12-31
2162966,Africa,26,2013-12-31
2162966,Middle East,9,2013-12-31
2162966,South Asia,10,2013-12-31
2162966,Northern America,2064,2014-03-31
2162966,Central and South America,11,2014-03-31
2162966,Southeast Asia and Oceania,86,2014-03-31
2162966,Caribbean,328,2014-03-31
2162966,Europe,495,2014-03-31
2162966,East Asia,91,2014-03-31
2162966,Africa,26,2014-03-31
2162966,Middle East,9,2014-03-31
2162966,South Asia,10,2014-03-31
2162966,Northern America,2063,2014-06-30
2162966,Central and South America,11,2014-06-30
2162966,Southeast Asia and Oceania,81,2014-06-30
2162966,Caribbean,315,2014-06-30
2162966,Europe,490,2014-06-30
2162966,Africa,25,2014-06-30
2162966,East Asia,90,2014-06-30
2162966,Middle East,9,2014-06-30
2162966,South Asia,10,2014-06-30
2162966,Northern America,2055,2014-09-30
2162966,Central and South America,10,2014-09-30
2162966,Southeast Asia and Oceania,83,2014-09-30
2162966,Caribbean,310,2014-09-30
2162966,Europe,488,2014-09-30
2162966,Africa,25,2014-09-30
2162966,East Asia,95,2014-09-30
2162966,Middle East,9,2014-09-30
2162966,South Asia,10,2014-09-30
2162966,Northern America,2017,2014-12-31
2162966,Central and South America,10,2014-12-31
2162966,Southeast Asia and Oceania,81,2014-12-31
2162966,Caribbean,312,2014-12-31
2162966,Europe,467,2014-12-31
2162966,East Asia,110,2014-12-31
2162966,Middle East,9,2014-12-31
2162966,Africa,24,2014-12-31
2162966,South Asia,10,2014-12-31
2162966,Northern America,2004,2015-03-31
2162966,Central and South America,10,2015-03-31
2162966,Southeast Asia and Oceania,88,2015-03-31
2162966,Caribbean,299,2015-03-31
2162966,Europe,460,2015-03-31
2162966,East Asia,111,2015-03-31
2162966,Middle East,9,2015-03-31
2162966,Africa,23,2015-03-31
2162966,South Asia,10,2015-03-31
2162966,Northern America,1999,2015-06-30
2162966,Central and South America,10,2015-06-30
2162966,Southeast Asia and Oceania,89,2015-06-30
2162966,Caribbean,298,2015-06-30
2162966,Europe,462,2015-06-30
2162966,East Asia,115,2015-06-30
2162966,Middle East,9,2015-06-30
2162966,Africa,22,2015-06-30
2162966,South Asia,10,2015-06-30
2162966,Northern America,1999,2015-09-30
2162966,Central and South America,10,2015-09-30
2162966,Europe,451,2015-09-30
2162966,Caribbean,293,2015-09-30
2162966,Southeast Asia and Oceania,91,2015-09-30
2162966,East Asia,113,2015-09-30
2162966,Middle East,9,2015-09-30
2162966,Africa,22,2015-09-30
2162966,South Asia,10,2015-09-30
2162966,Northern America,1904,2015-12-31
2162966,Central and South America,10,2015-12-31
2162966,Europe,440,2015-12-31
2162966,Caribbean,282,2015-12-31
2162966,Southeast Asia and Oceania,94,2015-12-31
2162966,East Asia,97,2015-12-31
2162966,Middle East,9,2015-12-31
2162966,Africa,18,2015-12-31
2162966,South Asia,10,2015-12-31
2162966,Northern America,1894,2016-03-31
2162966,Central and South America,10,2016-03-31
2162966,Europe,442,2016-03-31
2162966,Caribbean,277,2016-03-31
2162966,Southeast Asia and Oceania,94,2016-03-31
2162966,East Asia,100,2016-03-31
2162966,Middle East,9,2016-03-31
2162966,Africa,18,2016-03-31
2162966,South Asia,8,2016-03-31
2162966,Northern America,1771,2016-06-30
2162966,Central and South America,10,2016-06-30
2162966,Europe,439,2016-06-30
2162966,Caribbean,265,2016-06-30
2162966,Southeast Asia and Oceania,92,2016-06-30
2162966,East Asia,105,2016-06-30
2162966,Middle East,9,2016-06-30
2162966,Africa,18,2016-06-30
2162966,South Asia,8,2016-06-30
2162966,Northern America,1785,2016-09-30
2162966,Central and South America,10,2016-09-30
2162966,Europe,438,2016-09-30
2162966,Caribbean,276,2016-09-30
2162966,Southeast Asia and Oceania,91,2016-09-30
2162966,East Asia,111,2016-09-30
2162966,Middle East,9,2016-09-30
2162966,Africa,18,2016-09-30
2162966,South Asia,8,2016-09-30
2162966,Northern America,1769,2016-12-31
2162966,Central and South America,10,2016-12-31
2162966,Europe,430,2016-12-31
2162966,Caribbean,267,2016-12-31
2162966,Southeast Asia and Oceania,94,2016-12-31
2162966,East Asia,111,2016-12-31
2162966,Middle East,9,2016-12-31
2162966,Africa,18,2016-12-31
2162966,South Asia,8,2016-12-31
2162966,Northern America,1580,2017-03-31
2162966,Central and South America,10,2017-03-31
2162966,Europe,428,2017-03-31
2162966,Caribbean,261,2017-03-31
2162966,Southeast Asia and Oceania,90,2017-03-31
2162966,East Asia,114,2017-03-31
2162966,Middle East,9,2017-03-31
2162966,Africa,18,2017-03-31
2162966,South Asia,9,2017-03-31
2162966,Northern America,1584,2017-06-30
2162966,Central and South America,10,2017-06-30
2162966,Europe,422,2017-06-30
2162966,Southeast Asia and Oceania,97,2017-06-30
2162966,Caribbean,263,2017-06-30
2162966,East Asia,120,2017-06-30
2162966,Middle East,8,2017-06-30
2162966,Africa,17,2017-06-30
2162966,South Asia,9,2017-06-30
2162966,Northern America,1538,2017-09-30
2162966,Central and South America,10,2017-09-30
2162966,Europe,421,2017-09-30
2162966,Southeast Asia and Oceania,97,2017-09-30
2162966,Caribbean,256,2017-09-30
2162966,East Asia,125,2017-09-30
2162966,Middle East,8,2017-09-30
2162966,Africa,17,2017-09-30
2162966,South Asia,9,2017-09-30
2162966,Northern America,1487,2017-12-31
2162966,Central and South America,10,2017-12-31
2162966,Europe,428,2017-12-31
2162966,Southeast Asia and Oceania,97,2017-12-31
2162966,Caribbean,251,2017-12-31
2162966,East Asia,128,2017-12-31
2162966,Middle East,8,2017-12-31
2162966,Africa,17,2017-12-31
2162966,South Asia,8,2017-12-31
2162966,Northern America,1513,2018-03-31
2162966,Central and South America,10,2018-03-31
2162966,Europe,417,2018-03-31
2162966,Southeast Asia and Oceania,95,2018-03-31
2162966,Caribbean,251,2018-03-31
2162966,East Asia,129,2018-03-31
2162966,Middle East,8,2018-03-31
2162966,Africa,17,2018-03-31
2162966,South Asia,7,2018-03-31
2162966,Northern America,1512,2018-06-30
2162966,Central and South America,10,2018-06-30
2162966,Europe,401,2018-06-30
2162966,Caribbean,245,2018-06-30
2162966,East Asia,128,2018-06-30
2162966,Southeast Asia and Oceania,92,2018-06-30
2162966,Middle East,8,2018-06-30
2162966,Africa,17,2018-06-30
2162966,South Asia,7,2018-06-30
2162966,Northern America,1400,2018-09-30
2162966,Central and South America,10,2018-09-30
2162966,Europe,403,2018-09-30
2162966,Caribbean,246,2018-09-30
2162966,East Asia,128,2018-09-30
2162966,Southeast Asia and Oceania,93,2018-09-30
2162966,Middle East,8,2018-09-30
2162966,Africa,16,2018-09-30
2162966,South Asia,7,2018-09-30
2277860,Northern America,47,2004-12-31
2277860,Europe,10,2004-12-31
2277860,Caribbean,1,2004-12-31
2277860,South Asia,1,2004-12-31
2277860,Africa,1,2004-12-31
2277860,Northern America,53,2005-03-31
2277860,Europe,17,2005-03-31
2277860,Caribbean,1,2005-03-31
2277860,South Asia,1,2005-03-31
2277860,Africa,1,2005-03-31
2277860,Northern America,59,2005-06-30
2277860,Europe,17,2005-06-30
2277860,Caribbean,1,2005-06-30
2277860,South Asia,1,2005-06-30
2277860,Africa,1,2005-06-30
2277860,Northern America,60,2005-09-30
2277860,Europe,17,2005-09-30
2277860,Caribbean,1,2005-09-30
2277860,South Asia,1,2005-09-30
2277860,Africa,1,2005-09-30
2277860,Northern America,94,2005-12-31
2277860,Europe,17,2005-12-31
2277860,South Asia,1,2005-12-31
2277860,Africa,1,2005-12-31
2277860,Caribbean,1,2005-12-31
2277860,Northern America,94,2006-03-31
2277860,Europe,13,2006-03-31
2277860,South Asia,1,2006-03-31
2277860,Africa,1,2006-03-31
2277860,Caribbean,1,2006-03-31
2277860,Northern America,93,2006-06-30
2277860,Europe,12,2006-06-30
2277860,South Asia,1,2006-06-30
2277860,Africa,1,2006-06-30
2277860,Caribbean,1,2006-06-30
2277860,Northern America,95,2006-09-30
2277860,Europe,12,2006-09-30
2277860,South Asia,1,2006-09-30
2277860,Africa,1,2006-09-30
2277860,Caribbean,1,2006-09-30
2277860,Northern America,134,2006-12-31
2277860,Europe,12,2006-12-31
2277860,South Asia,2,2006-12-31
2277860,Africa,1,2006-12-31
2277860,Caribbean,1,2006-12-31
2277860,Northern America,137,2007-03-31
2277860,Europe,12,2007-03-31
2277860,South Asia,2,2007-03-31
2277860,Africa,1,2007-03-31
2277860,Caribbean,1,2007-03-31
2277860,Northern America,133,2007-06-30
2277860,Europe,12,2007-06-30
2277860,South Asia,2,2007-06-30
2277860,Africa,1,2007-06-30
2277860,Caribbean,1,2007-06-30
2277860,Northern America,133,2007-09-30
2277860,Europe,12,2007-09-30
2277860,South Asia,2,2007-09-30
2277860,Africa,1,2007-09-30
2277860,Caribbean,1,2007-09-30
2277860,Northern America,132,2007-12-31
2277860,Europe,12,2007-12-31
2277860,South Asia,2,2007-12-31
2277860,Africa,1,2007-12-31
2277860,Caribbean,1,2007-12-31
2277860,Northern America,130,2008-03-31
2277860,Europe,12,2008-03-31
2277860,South Asia,2,2008-03-31
2277860,Africa,1,2008-03-31
2277860,Caribbean,1,2008-03-31
2277860,Northern America,126,2008-06-30
2277860,Europe,12,2008-06-30
2277860,South Asia,2,2008-06-30
2277860,Africa,1,2008-06-30
2277860,Caribbean,1,2008-06-30
2277860,Northern America,126,2008-09-30
2277860,Europe,12,2008-09-30
2277860,South Asia,2,2008-09-30
2277860,Africa,1,2008-09-30
2277860,Caribbean,1,2008-09-30
2277860,Northern America,123,2008-12-31
2277860,Europe,12,2008-12-31
2277860,South Asia,2,2008-12-31
2277860,Africa,1,2008-12-31
2277860,Caribbean,1,2008-12-31
2277860,Northern America,133,2009-03-31
2277860,Europe,12,2009-03-31
2277860,South Asia,2,2009-03-31
2277860,Africa,1,2009-03-31
2277860,Caribbean,1,2009-03-31
2277860,Northern America,131,2009-06-30
2277860,Europe,11,2009-06-30
2277860,South Asia,1,2009-06-30
2277860,Africa,1,2009-06-30
2277860,Caribbean,1,2009-06-30
2277860,Northern America,129,2009-09-30
2277860,Europe,11,2009-09-30
2277860,South Asia,1,2009-09-30
2277860,Africa,1,2009-09-30
2277860,Caribbean,1,2009-09-30
2277860,Northern America,128,2009-12-31
2277860,Europe,11,2009-12-31
2277860,South Asia,1,2009-12-31
2277860,Africa,1,2009-12-31
2277860,Caribbean,1,2009-12-31
2277860,Northern America,125,2010-03-31
2277860,Europe,11,2010-03-31
2277860,South Asia,1,2010-03-31
2277860,Africa,1,2010-03-31
2277860,Caribbean,1,2010-03-31
2277860,Northern America,123,2010-06-30
2277860,Europe,11,2010-06-30
2277860,South Asia,1,2010-06-30
2277860,Africa,1,2010-06-30
2277860,Caribbean,1,2010-06-30
2277860,Northern America,123,2010-09-30
2277860,Europe,10,2010-09-30
2277860,South Asia,1,2010-09-30
2277860,Africa,1,2010-09-30
2277860,Caribbean,1,2010-09-30
2277860,Northern America,122,2010-12-31
2277860,Europe,10,2010-12-31
2277860,South Asia,1,2010-12-31
2277860,Africa,1,2010-12-31
2277860,Caribbean,1,2010-12-31
2277860,Northern America,117,2011-03-31
2277860,Europe,10,2011-03-31
2277860,South Asia,1,2011-03-31
2277860,Africa,1,2011-03-31
2277860,Caribbean,1,2011-03-31
2277860,Northern America,110,2011-06-30
2277860,Europe,10,2011-06-30
2277860,South Asia,1,2011-06-30
2277860,Caribbean,1,2011-06-30
2277860,Northern America,111,2011-09-30
2277860,Europe,10,2011-09-30
2277860,South Asia,1,2011-09-30
2277860,Caribbean,1,2011-09-30
2277860,Northern America,113,2011-12-31
2277860,Europe,10,2011-12-31
2277860,South Asia,1,2011-12-31
2277860,Caribbean,1,2011-12-31
2277860,Northern America,124,2012-03-31
2277860,Europe,10,2012-03-31
2277860,South Asia,1,2012-03-31
2277860,Caribbean,1,2012-03-31
2277860,Northern America,126,2012-06-30
2277860,Europe,10,2012-06-30
2277860,South Asia,1,2012-06-30
2277860,Caribbean,1,2012-06-30
2277860,Northern America,131,2012-09-30
2277860,Europe,10,2012-09-30
2277860,South Asia,1,2012-09-30
2277860,Caribbean,1,2012-09-30
2277860,Northern America,124,2012-12-31
2277860,Europe,10,2012-12-31
2277860,South Asia,1,2012-12-31
2277860,Caribbean,1,2012-12-31
2277860,Northern America,114,2013-03-31
2277860,Europe,10,2013-03-31
2277860,South Asia,1,2013-03-31
2277860,Caribbean,1,2013-03-31
2277860,Northern America,112,2013-06-30
2277860,Europe,10,2013-06-30
2277860,South Asia,1,2013-06-30
2277860,Caribbean,1,2013-06-30
2277860,Northern America,110,2013-09-30
2277860,Europe,10,2013-09-30
2277860,South Asia,1,2013-09-30
2277860,Caribbean,1,2013-09-30
2277860,Northern America,115,2013-12-31
2277860,Europe,9,2013-12-31
2277860,Southeast Asia and Oceania,1,2013-12-31
2277860,South Asia,1,2013-12-31
2277860,Northern America,114,2014-03-31
2277860,Europe,9,2014-03-31
2277860,Southeast Asia and Oceania,1,2014-03-31
2277860,South Asia,1,2014-03-31
2277860,Northern America,115,2014-06-30
2277860,Europe,9,2014-06-30
2277860,Southeast Asia and Oceania,1,2014-06-30
2277860,South Asia,1,2014-06-30
2277860,Northern America,119,2014-09-30
2277860,Europe,9,2014-09-30
2277860,Southeast Asia and Oceania,1,2014-09-30
2277860,South Asia,1,2014-09-30
2277860,Northern America,127,2014-12-31
2277860,Europe,9,2014-12-31
2277860,Southeast Asia and Oceania,1,2014-12-31
2277860,South Asia,1,2014-12-31
2277860,Northern America,138,2015-03-31
2277860,Europe,9,2015-03-31
2277860,Southeast Asia and Oceania,1,2015-03-31
2277860,South Asia,1,2015-03-31
2277860,Northern America,142,2015-06-30
2277860,Europe,9,2015-06-30
2277860,Southeast Asia and Oceania,1,2015-06-30
2277860,South Asia,1,2015-06-30
2277860,Northern America,142,2015-09-30
2277860,Europe,9,2015-09-30
2277860,Southeast Asia and Oceania,1,2015-09-30
2277860,South Asia,1,2015-09-30
2277860,Northern America,166,2015-12-31
2277860,Europe,9,2015-12-31
2277860,Southeast Asia and Oceania,1,2015-12-31
2277860,South Asia,1,2015-12-31
2277860,Northern America,174,2016-03-31
2277860,Europe,9,2016-03-31
2277860,Southeast Asia and Oceania,1,2016-03-31
2277860,South Asia,1,2016-03-31
2277860,Northern America,181,2016-06-30
2277860,Europe,9,2016-06-30
2277860,Southeast Asia and Oceania,1,2016-06-30
2277860,South Asia,1,2016-06-30
2277860,Northern America,191,2016-09-30
2277860,Europe,9,2016-09-30
2277860,Southeast Asia and Oceania,1,2016-09-30
2277860,South Asia,1,2016-09-30
2277860,Northern America,204,2016-12-31
2277860,Europe,9,2016-12-31
2277860,Southeast Asia and Oceania,1,2016-12-31
2277860,South Asia,1,2016-12-31
2277860,Northern America,205,2017-03-31
2277860,Europe,9,2017-03-31
2277860,Southeast Asia and Oceania,1,2017-03-31
2277860,South Asia,1,2017-03-31
2277860,Northern America,219,2017-06-30
2277860,Europe,9,2017-06-30
2277860,Southeast Asia and Oceania,1,2017-06-30
2277860,South Asia,1,2017-06-30
2277860,Northern America,249,2017-09-30
2277860,Europe,9,2017-09-30
2277860,Southeast Asia and Oceania,1,2017-09-30
2277860,South Asia,1,2017-09-30
2277860,Northern America,264,2017-12-31
2277860,Europe,9,2017-12-31
2277860,Southeast Asia and Oceania,1,2017-12-31
2277860,South Asia,1,2017-12-31
2277860,Northern America,272,2018-03-31
2277860,Europe,9,2018-03-31
2277860,Southeast Asia and Oceania,1,2018-03-31
2277860,South Asia,1,2018-03-31
2277860,Northern America,283,2018-06-30
2277860,Europe,9,2018-06-30
2277860,Southeast Asia and Oceania,1,2018-06-30
2277860,South Asia,1,2018-06-30
2277860,Northern America,306,2018-09-30
2277860,Europe,9,2018-09-30
2277860,Southeast Asia and Oceania,1,2018-09-30
2277860,South Asia,1,2018-09-30
2380443,Northern America,1784,2008-09-30
2380443,Caribbean,667,2008-09-30
2380443,Africa,52,2008-09-30
2380443,South Asia,16,2008-09-30
2380443,East Asia,104,2008-09-30
2380443,Europe,480,2008-09-30
2380443,Southeast Asia and Oceania,163,2008-09-30
2380443,Middle East,7,2008-09-30
2380443,Central and South America,20,2008-09-30
2380443,Northern America,1824,2008-12-31
2380443,Caribbean,671,2008-12-31
2380443,Africa,55,2008-12-31
2380443,South Asia,16,2008-12-31
2380443,East Asia,104,2008-12-31
2380443,Europe,493,2008-12-31
2380443,Southeast Asia and Oceania,163,2008-12-31
2380443,Middle East,7,2008-12-31
2380443,Central and South America,20,2008-12-31
2380443,Northern America,1848,2009-03-31
2380443,Caribbean,679,2009-03-31
2380443,Africa,55,2009-03-31
2380443,South Asia,9,2009-03-31
2380443,East Asia,104,2009-03-31
2380443,Europe,496,2009-03-31
2380443,Southeast Asia and Oceania,163,2009-03-31
2380443,Middle East,7,2009-03-31
2380443,Central and South America,20,2009-03-31
2380443,Northern America,1873,2009-06-30
2380443,Caribbean,686,2009-06-30
2380443,Africa,55,2009-06-30
2380443,South Asia,9,2009-06-30
2380443,East Asia,105,2009-06-30
2380443,Europe,519,2009-06-30
2380443,Southeast Asia and Oceania,164,2009-06-30
2380443,Middle East,7,2009-06-30
2380443,Central and South America,21,2009-06-30
2380443,Northern America,1907,2009-09-30
2380443,Caribbean,698,2009-09-30
2380443,Africa,56,2009-09-30
2380443,South Asia,9,2009-09-30
2380443,East Asia,107,2009-09-30
2380443,Europe,534,2009-09-30
2380443,Southeast Asia and Oceania,165,2009-09-30
2380443,Middle East,7,2009-09-30
2380443,Central and South America,26,2009-09-30
2380443,Northern America,1914,2009-12-31
2380443,Caribbean,707,2009-12-31
2380443,Africa,55,2009-12-31
2380443,South Asia,9,2009-12-31
2380443,East Asia,104,2009-12-31
2380443,Europe,540,2009-12-31
2380443,Southeast Asia and Oceania,161,2009-12-31
2380443,Middle East,7,2009-12-31
2380443,Central and South America,26,2009-12-31
2380443,Northern America,1944,2010-03-31
2380443,Caribbean,728,2010-03-31
2380443,Africa,56,2010-03-31
2380443,South Asia,9,2010-03-31
2380443,East Asia,107,2010-03-31
2380443,Europe,542,2010-03-31
2380443,Southeast Asia and Oceania,160,2010-03-31
2380443,Middle East,8,2010-03-31
2380443,Central and South America,27,2010-03-31
2380443,Northern America,1957,2010-06-30
2380443,Caribbean,725,2010-06-30
2380443,Africa,57,2010-06-30
2380443,South Asia,9,2010-06-30
2380443,East Asia,106,2010-06-30
2380443,Europe,539,2010-06-30
2380443,Southeast Asia and Oceania,155,2010-06-30
2380443,Middle East,8,2010-06-30
2380443,Central and South America,27,2010-06-30
